1635,1719,550,421,1822,861
640,819,119,454,1692,263,682,1590
1631,805,1125,469,1596
24,610,1426,60,456,638
1397,46,1317,461,1634,59
944,382,918,1945,1300,319,1696,866,1708,118,405
1697,1355,1553,11,1339,1335
108,1567,28,204,646,347,947,226,1171
639,619,1787,1167,1705,575,437,20,661,344
1172,128,380,132,681,1037,1443,389,922,904,1249
1871,1219,676,1806,50,1358,1437,1244,369,891,1956,347
66,1112,1096,1636,648,1331
299,1699,393,285
882,432,300,667,978,616,161
103,619,781,175,755,1853,49
1526,338,1934,724,186,750,708,225,1969,189,1461
149,1871,1634,643,571,980,1455
886,394,98,1750,1026,1458,138,536,1492,510,1443,144,1078
431,1183,1205,691,631,901,1671,279,1026,1315
1586,1896,823,54,1456,388,645,1486,1026,1574,630
707,1673,802,987
670,1480,1798,1996,1930,613,1876
410,1028,1038,1492,1067,364,1574,789,1511,576,1543,541
4,202,574,509,594,1474,859,1465
263,1486,1081,1618,1294,1871,1247,1530,1982,740
1728,118,1068,875,1352,1743
1929,268,373,1427,343,755,751,1007,1005,1968,1599
8,1884,299,121
1393,1224,77
142,1598,648,502,662,548,1284,365,1158,570,1295,25,1187,1118,1917
251,761,487,1193,646
706,866,921,550,674
1867,1419,817,233,324,1441
1442,472,596,231,1024,1342,198
1350,543,777,818,1742,1033,240,970,1794
1468,524,288,1636,1536,343,1446,600,1078,1408
1986,1137,1351,1708,127,917,1392
1196,657,1305,70,830,1138,1235,522,1758
1339,1731,1233,17,651,1112
432,817,1093,548,1793,1905,1269,1293,571
839,1911,311,1817,1175,1943,125,371,1750,1723
1658,98,1465,546,349,1806,1602,1,1264,117
97,601,1139,825,1817,1081,745,1624,1115,1971,283
823,154,442,196,1571,1107,1435,1778,1690
1589,1989,1837,503,1407,1745,869,315,761
1812,281,1904,5,1906,384,688,581,370,86
1363,977,301,1407,189,567,211,651,1536,412
1443,1971,544,1992,926
1283,1379,741,305,515,1697,719,145,333,1645,81
1676,11,1131,28,1033,136,1316,1992,1,1784,976,76
999,1313,1632,1942,1429,603,1901,1279,539,1593,293
1369,1387,710,1970,720,112
995,1115,725,1984,1852,1240
1082,20,1546,591,464,389,1219,761
273,1637,248,1515,204,936
1102,1466,470,1894,1336,237,1960,1906
1743,250,1047,640
410,1556,1162,1729,281,1174,1764,1818,176
1629,165,1274,1365,984,723
872,1916,4,952,352,647,645,1071,1022
1441,295,1259,1084,1730
164,509,1067,747,524,580,1739,1125
673,1708,691,661,917,1258,139,1543,861
76,1496,1646,223
482,1684,368,315,1329,1249,494,1702
12,948,916,1786,270,1678
156,63,1088,38,1235,743
649,1322,1080,202,1451,1548,1786,1065,1375,187
247,1059,89
1579,170,1960,1031
1823,833,1881,37,219,253,183
80,1126,972,378,1164,141,1314,1015,1779
1943,1823,125,1911,755,49,1223
882,94,166,1670,1114,1563,415,35,1794,1953
99,299,809,1635,1137,919,1769
82,850,64,50,341,1019,285
1059,831,1881,199,1989,1603,1860,1781
1832,810,1212,60,493,68
358,417,100,1127,584,1511,1736,123,1552,595,694
142,1154,72,596,1266,1931
353,1965,595,1129,49,1652,1653,1051,700,1689
76,70,1196,1928,700,1930,1894,1329
549,685,1728,1445,703,1200,1290
94,1638,682,193,154,1630
1157,1656,1752,701,29,1265
1784,369,1599,1026,203,1046,136,1413
1337,1501
168,854,828,542,1155,1744,1148,897,926
1503,527,1041,360,1357,883,1617
542,482,718,898,1006,704,1012,1506
1298,1732,156,219,593,718,583,549
1126,1514,224,173,1909,1388
1309,1923,1509,683,1694,1879,609,1947,1853,1172,1377,1289,145,1249,1797
156,74,84,608,1831,553,1185,96,616,1396
1794,98,1778,859,1543,1483,196,770,1485,1346
1878,1908,70,76,657,327,953,1922,1966
1900,1747,43,1849,1938,423,314,1548,302,1734
824,95,42,18,1784,1599,149
75,1475,857,1131,1069,891,1582,1678,629,984,1289
1082,1628,456,1081,1847,1608,1548,1664,1736,1010,292
579,559,421,544,1745,1071,1596,735,1852
194,1720,934,427,1431,681,856,1029
1823,15,409
1688,506,302,1892,1804,1500,1764,645,1749
1453,359,1545,395,1851,1121,418,1511
1182,699,1808,766,1071,504
1147,1831,1319,917,193,1825,1331,1739,717,1267,480
216,136,8,1534,858,1863,643,1761
465,1877,925,703,401
1862,1555,128,143,907,1782,484
933,1633,171,1569,927,1299,949,1129,1184
182,1383,1995,52,295
1061,311,41,455,679,1241
356,834,780,319,1420,1114,1921,1048
436,1665,157,1679,1277,1431
988,414,542,403,1168,281,514
1744,171,551,1950,1885,1886,168,1292,1431,53,329,1813,777
190,26,1256,1135,689,1680,463
2,1001,1185,603,911,1971
1472,578,1480,428,1820,758,1627
523,1481,531,331
430,1146
715,1650,79,1783,1756,1056,449
1514,912,186,1333,269,1284
271,1459,73,41,605,473,1026,424,1151
1774,98,257,1238,575,1865,862,1017,673
1147,1899,37,691,1541,793,1795,376
10,482,570,900,1154,978,110
557,1231,1990,1101,715,1863,1830
