1,50,8,86,2,28,51,82,54,58,35,55,38,26,65
2,82,76,52,64,50,57,1,91,94,63,88,33,40,90,58,80,53,9,62,37,7
3,90,99,46,87,25,76,50,83,28,57
4,24,60,78,68,62,54,30,23,42,20,56,32,49,88,14,84,26,69,40,53
5,43,88,20,23,18,41,42,98,39,19,84,25,66,81,57,26
6,23,30,67,12,47,37,11,45,76,81,69
7,9,15,33,37,40,94,62,87,63,80,92,90,91,53,13,2,82,64
8,50,26,1,82,99,35,63,59,51,33,25
9,15,7,43,45,12,78,33,62,47,31,87,55,94,40,80,37,14,90,63,53,91,2,21,64
10,23,20,16,93,48,100,27,19,97,67,85,60,39,17,42,71,35,51,75,81,31,70,29,89,28,64
11,15,100,54,46,76,36,55,67,70,30,33,6,92,29,61
12,60,9,43,6,55,17,22,21,70
13,99,75,87,54,41,44,78,7,15,63,27,36,62,83,94,92,32,65,90
14,91,30,37,44,9,18,72,34,49,16,47,4,35,78,45,31,32,87,26,61,69,52
15,9,73,41,7,54,100,78,36,87,11,94,32,90,63,92,53,13,76,29
16,72,34,58,97,23,44,46,10,95,56,93,49,39,14,66,35,51,81,52,70,61
17,79,85,93,27,100,97,98,20,19,88,42,60,10,68,48,12,86,36,81,84,35,67,89,31,29,28,64
18,98,42,20,44,23,58,88,5,48,80,50,36,19,84,39,25,14,99,70,89,57
19,33,94,23,40,74,67,49,93,100,20,71,84,81,25,75,60,10,39,85,5,31,18,17,88,35,82,57
20,34,23,54,18,97,73,72,88,80,5,10,24,4,27,19,42,56,48,25,49,86,85,84,39,40,17,38,22,69,29,28,89,64,57
21,59,93,62,23,55,12,94,43,26,9,38,96
22,64,38,33,32,58,20,73,12,74,69,61
23,20,10,30,54,62,88,18,16,19,93,24,4,5,6,40,39,25,56,84,49,45,51,81,76,38,59,21,96,69,26,70,57
24,4,60,78,100,68,62,54,23,66,20,42,56,45,48,51,49,81,84,69,40,61,83
25,19,84,20,23,75,5,39,95,91,18,50,88,35,32,76,3,8,28,57
26,8,81,32,98,96,82,38,4,1,78,69,23,93,62,41,59,5,14,21,30,39,43
27,43,97,85,44,62,47,20,36,48,99,10,80,42,17,98,92,94,13,89,28,29,64,52
28,75,1,76,51,42,64,29,17,85,20,27,89,48,25,97,3,10,57
29,85,97,28,92,17,11,20,100,15,89,42,98,96,10,27,76,54,36,48,64
30,23,4,78,14,6,81,45,32,11,67,77,76,69,26
31,45,9,41,73,87,44,85,19,100,55,47,67,93,60,10,81,59,14,91,17,65,35
32,41,78,95,4,15,26,74,94,54,30,76,90,25,64,14,22,33,91,13,69
33,40,19,91,37,74,94,9,63,7,49,62,51,100,39,90,99,75,80,2,11,53,22,61,8,59,32,64
34,20,80,72,16,44,79,86,66,85,49,81,35,14,61,52
35,67,50,8,86,19,1,34,81,10,72,44,14,60,16,85,17,25,93,49,55,65,100,52,31,61
36,68,100,54,73,62,15,27,44,79,18,86,99,11,98,92,88,50,17,67,87,84,76,13,91,29
37,63,40,33,94,91,7,14,9,62,6,90,72,80,2,53,64
38,96,22,64,23,1,20,58,26,54,62,93,41,73,59,21
39,23,5,33,49,88,19,20,25,18,75,10,16,84,94,51,70,26,57
40,33,94,74,91,84,37,63,19,23,71,9,7,20,90,49,54,93,62,80,2,56,53,77,24,4,64,69
41,73,15,68,43,78,54,5,31,32,94,98,90,81,13,38,26,96
42,18,24,4,78,79,20,5,68,58,97,27,48,80,85,17,10,28,70,64,29,89
43,27,41,9,5,55,12,98,84,81,21,26,52
44,34,18,27,98,16,62,36,72,49,99,55,50,92,31,14,35,13,59,65,61,52
45,9,47,100,78,31,51,24,87,23,30,81,6,56,69,76,14,91
46,58,97,55,93,16,56,90,11,67,75,3,63,70,57
47,45,27,79,9,74,6,31,91,14,87
48,18,10,20,27,24,66,68,97,42,17,85,81,83,59,28,61,89,64,29
49,75,87,19,44,54,20,33,23,72,34,39,40,66,24,4,16,94,69,14,84,89,56,35,61,52
50,8,1,99,98,44,18,35,2,25,36,3
51,99,100,45,71,78,33,23,24,63,1,70,8,28,39,10,16,56,59
52,2,16,35,92,88,72,49,43,83,44,34,61,27,14
53,9,88,15,40,73,7,2,33,90,80,54,68,91,62,63,94,60,37,4,64
54,100,20,68,78,23,24,4,60,41,15,36,58,49,92,94,88,11,90,84,40,1,56,32,13,76,38,53,69,29
55,46,43,44,9,31,86,11,12,59,65,1,21,35,70
